2023-09-07 02:59:09.606 INFO  com.alibaba.nacos.client.env.SearchableProperties :197  [32m                  [0;39m properties search order:PROPERTIES->JVM->ENV->DEFAULT_SETTING
2023-09-07 03:26:49.258 WARN  c.alibaba.nacos.common.http.HttpClientBeanHolder  :102  [32m                  [0;39m [HttpClientBeanHolder] Start destroying common HttpClient
2023-09-07 03:26:49.258 WARN  com.alibaba.nacos.common.notify.NotifyCenter      :136  [32m                  [0;39m [NotifyCenter] Start destroying Publisher
2023-09-07 03:26:49.258 WARN  com.alibaba.nacos.common.notify.NotifyCenter      :153  [32m                  [0;39m [NotifyCenter] Destruction of the end
2023-09-07 03:26:49.258 WARN  c.alibaba.nacos.common.http.HttpClientBeanHolder  :111  [32m                  [0;39m [HttpClientBeanHolder] Destruction of the end
2023-09-07 03:26:49.275 INFO  c.a.cloud.nacos.registry.NacosServiceRegistry     :95   [32m                  [0;39m De-registering from Nacos Server now...
2023-09-07 03:26:49.275 INFO  com.alibaba.nacos.client.naming                   :216  [32m                  [0;39m [DEREGISTER-SERVICE] public deregistering service member with instance: Instance{instanceId='null', ip='169.254.153.93', port=8001, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
2023-09-07 03:26:49.343 INFO  c.a.cloud.nacos.registry.NacosServiceRegistry     :115  [32m                  [0;39m De-registration finished.
2023-09-07 03:26:49.344 INFO  com.alibaba.nacos.client.naming                   :256  [32m                  [0;39m com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
2023-09-07 03:26:49.344 INFO  com.alibaba.nacos.client.naming                   :133  [32m                  [0;39m com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
2023-09-07 03:26:49.344 INFO  com.alibaba.nacos.client.naming                   :135  [32m                  [0;39m com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
2023-09-07 03:26:49.344 INFO  com.alibaba.nacos.client.naming                   :258  [32m                  [0;39m com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
2023-09-07 03:26:49.344 INFO  com.alibaba.nacos.client.naming                   :204  [32m                  [0;39m com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
2023-09-07 03:26:49.344 INFO  com.alibaba.nacos.client.naming                   :143  [32m                  [0;39m com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
2023-09-07 03:26:49.344 INFO  com.alibaba.nacos.client.naming                   :145  [32m                  [0;39m com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
2023-09-07 03:26:49.345 INFO  com.alibaba.nacos.client.naming                   :194  [32m                  [0;39m com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
2023-09-07 03:26:49.345 WARN  com.alibaba.nacos.client.naming                   :74   [32m                  [0;39m [NamingHttpClientManager] Start destroying NacosRestTemplate
2023-09-07 03:26:49.345 WARN  com.alibaba.nacos.client.naming                   :81   [32m                  [0;39m [NamingHttpClientManager] Destruction of the end
2023-09-07 03:26:49.345 INFO  com.alibaba.nacos.client.naming                   :199  [32m                  [0;39m com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
2023-09-07 03:26:49.345 INFO  com.alibaba.nacos.client.naming                   :484  [32m                  [0;39m com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
2023-09-07 03:26:49.345 WARN  com.alibaba.nacos.client.naming                   :74   [32m                  [0;39m [NamingHttpClientManager] Start destroying NacosRestTemplate
2023-09-07 03:26:49.345 WARN  com.alibaba.nacos.client.naming                   :81   [32m                  [0;39m [NamingHttpClientManager] Destruction of the end
2023-09-07 03:26:49.345 INFO  com.alibaba.nacos.client.naming                   :486  [32m                  [0;39m com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
2023-09-07 03:26:49.345 INFO  com.alibaba.nacos.common.remote.client            :425  [32m                  [0;39m Shutdown rpc client, set status to shutdown
2023-09-07 03:26:49.345 INFO  com.alibaba.nacos.common.remote.client            :427  [32m                  [0;39m Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@101d51c[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
2023-09-07 03:26:49.345 INFO  com.alibaba.nacos.common.remote.client            :580  [32m                  [0;39m Close current connection 1694026775319_119.143.131.22_35855
2023-09-07 03:26:49.347 INFO  c.a.nacos.common.remote.client.grpc.GrpcClient    :140  [32m                  [0;39m Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@488ec5c6[Running, pool size = 3, active threads = 0, queued tasks = 0, completed tasks = 344]
2023-09-07 03:26:49.347 INFO  com.alibaba.nacos.client.naming                   :292  [32m                  [0;39m Shutdown grpc redo service executor java.util.concurrent.ScheduledThreadPoolExecutor@591a18c7[Running, pool size = 1, active threads = 0, queued tasks = 1, completed tasks = 547]
2023-09-07 03:26:49.347 INFO  c.a.n.client.auth.ram.identify.CredentialWatcher  :106  [32m                  [0;39m [null] CredentialWatcher is stopped
2023-09-07 03:26:49.347 INFO  c.a.n.client.auth.ram.identify.CredentialService  :100  [32m                  [0;39m [null] CredentialService is freed
2023-09-07 03:26:49.347 INFO  com.alibaba.nacos.client.naming                   :211  [32m                  [0;39m com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown stop
2023-09-07 03:26:49.362 INFO  com.zaxxer.hikari.HikariDataSource                :350  [32m                  [0;39m HikariPool-1 - Shutdown initiated...
2023-09-07 03:26:50.499 INFO  c.a.n.client.auth.ram.identify.CredentialWatcher  :165  [32m                  [0;39m null No credential found
2023-09-07 03:26:59.365 WARN  com.zaxxer.hikari.pool.HikariPool                 :244  [32m                  [0;39m Timed-out waiting for close connection executor to shutdown
2023-09-07 03:26:59.365 INFO  com.zaxxer.hikari.HikariDataSource                :352  [32m                  [0;39m HikariPool-1 - Shutdown completed.
2023-09-07 03:26:59.365 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:438  [32m                  [0;39m channel inactive: [id: 0xa96b8ed4, L:/172.20.10.5:10735 ! R:/140.210.221.183:8091]
2023-09-07 03:26:59.366 INFO  io.seata.core.rpc.netty.NettyClientChannelManager :133  [32m                  [0;39m return to pool, rm channel:[id: 0xa96b8ed4, L:/172.20.10.5:10735 ! R:/140.210.221.183:8091]
2023-09-07 03:26:59.366 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :133  [32m                  [0;39m channel valid false,channel:[id: 0xa96b8ed4, L:/172.20.10.5:10735 ! R:/140.210.221.183:8091]
2023-09-07 03:26:59.366 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :120  [32m                  [0;39m will destroy channel:[id: 0xa96b8ed4, L:/172.20.10.5:10735 ! R:/140.210.221.183:8091]
2023-09-07 03:26:59.366 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:488  [32m                  [0;39m ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xa96b8ed4, L:/172.20.10.5:10735 ! R:/140.210.221.183:8091]) will closed
2023-09-07 03:26:59.366 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:488  [32m                  [0;39m ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xa96b8ed4, L:/172.20.10.5:10735 ! R:/140.210.221.183:8091]) will closed
2023-09-07 03:26:59.366 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:438  [32m                  [0;39m channel inactive: [id: 0xba339c43, L:/172.20.10.5:17393 ! R:/140.210.221.183:8091]
2023-09-07 03:26:59.366 INFO  io.seata.core.rpc.netty.NettyClientChannelManager :133  [32m                  [0;39m return to pool, rm channel:[id: 0xba339c43, L:/172.20.10.5:17393 ! R:/140.210.221.183:8091]
2023-09-07 03:26:59.366 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :133  [32m                  [0;39m channel valid false,channel:[id: 0xba339c43, L:/172.20.10.5:17393 ! R:/140.210.221.183:8091]
2023-09-07 03:26:59.366 INFO  io.seata.core.rpc.netty.NettyPoolableFactory      :120  [32m                  [0;39m will destroy channel:[id: 0xba339c43, L:/172.20.10.5:17393 ! R:/140.210.221.183:8091]
2023-09-07 03:26:59.366 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:488  [32m                  [0;39m ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xba339c43, L:/172.20.10.5:17393 ! R:/140.210.221.183:8091]) will closed
2023-09-07 03:26:59.367 INFO  i.seata.core.rpc.netty.AbstractNettyRemotingClient:488  [32m                  [0;39m ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xba339c43, L:/172.20.10.5:17393 ! R:/140.210.221.183:8091]) will closed
2023-09-07 03:27:05.430 INFO  com.alibaba.nacos.client.env.SearchableProperties :197  [32m                  [0;39m properties search order:PROPERTIES->JVM->ENV->DEFAULT_SETTING
2023-09-07 03:27:05.432 WARN  com.alibaba.nacos.client.logging.NacosLogging     :64   [32m                  [0;39m Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-09-07 03:27:05.434 WARN  com.alibaba.nacos.client.logging.NacosLogging     :64   [32m                  [0;39m Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-09-07 03:27:05.445 INFO  org.hibernate.validator.internal.util.Version     :21   [32m                  [0;39m HV000001: Hibernate Validator 8.0.0.Final
2023-09-07 03:27:05.508 INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor :250  [32m                  [0;39m Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-09-07 03:27:05.671 WARN  com.alibaba.nacos.client.logging.NacosLogging     :64   [32m                  [0;39m Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-09-07 03:27:05.672 INFO  com.alibaba.nacos.client.env.SearchableProperties :197  [32m                  [0;39m properties search order:PROPERTIES->JVM->ENV->DEFAULT_SETTING
2023-09-07 03:27:05.673 INFO  com.alibaba.nacos.client.utils.ParamUtil          :87   [32m                  [0;39m [settings] [req-serv] nacos-server port:8848
2023-09-07 03:27:05.673 INFO  com.alibaba.nacos.client.utils.ParamUtil          :98   [32m                  [0;39m [settings] [http-client] connect timeout:1000
2023-09-07 03:27:05.674 INFO  com.alibaba.nacos.client.utils.ParamUtil          :105  [32m                  [0;39m PER_TASK_CONFIG_SIZE: 3000.0
2023-09-07 03:27:05.706 INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager   :56   [32m                  [0;39m [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2023-09-07 03:27:05.706 INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager   :56   [32m                  [0;39m [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2023-09-07 03:27:05.709 INFO  c.a.n.client.auth.ram.identify.CredentialWatcher  :165  [32m                  [0;39m null No credential found
2023-09-07 03:27:06.975 WARN  com.alibaba.nacos.client.logging.NacosLogging     :64   [32m                  [0;39m Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-09-07 03:27:06.975 WARN  com.alibaba.nacos.client.logging.NacosLogging     :64   [32m                  [0;39m Load Logback Configuration of Nacos fail, message: org/slf4j/impl/StaticLoggerBinder
2023-09-07 03:27:06.988 INFO  c.a.n.client.config.impl.LocalConfigInfoProcessor :68   [32m                  [0;39m LOCAL_SNAPSHOT_PATH:C:\Users\Administrator\nacos\config
2023-09-07 03:27:06.990 INFO  com.alibaba.nacos.common.remote.client            :94   [32m                  [0;39m [RpcClientFactory] create a new rpc client of ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0
2023-09-07 03:27:07.004 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$598/0x0000000800f97b78
2023-09-07 03:27:07.004 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$599/0x0000000800f98000
2023-09-07 03:27:07.004 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2023-09-07 03:27:07.005 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2023-09-07 03:27:07.010 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0] Try to connect to server on start up, server: {serverIp = '140.210.221.183', server main port = 8848}
2023-09-07 03:27:07.811 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0] Success to connect to server [140.210.221.183:8848] on start up, connectionId = 1694028436820_119.143.131.22_35593
2023-09-07 03:27:07.811 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0] Notify connected event to listeners.
2023-09-07 03:27:07.812 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :638  [32m                  [0;39m [ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0] Connected,notify listen context...
2023-09-07 03:27:07.812 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-09-07 03:27:07.812 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [ef4ee5f4-d901-46b4-95f4-3ec0e2f14765_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$614/0x00000008010c7980
2023-09-07 03:27:07.839 INFO  com.alibaba.nacos.client.config.impl.Limiter      :62   [32m                  [0;39m limitTime:5.0
2023-09-07 03:27:07.896 WARN  c.a.cloud.nacos.client.NacosPropertySourceBuilder :87   [32m                  [0;39m Ignore the empty nacos configuration and get it based on dataId[member] & group[DEFAULT_GROUP]
2023-09-07 03:27:07.937 WARN  c.a.cloud.nacos.client.NacosPropertySourceBuilder :87   [32m                  [0;39m Ignore the empty nacos configuration and get it based on dataId[member.properties] & group[DEFAULT_GROUP]
2023-09-07 03:27:07.984 INFO  com.alibaba.nacos.client.config.utils.JvmUtil     :54   [32m                  [0;39m isMultiInstance:false
2023-09-07 03:27:07.988 INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration    :108  [32m                  [0;39m Located property source: [BootstrapPropertySource {name='bootstrapProperties-member-dev.properties,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-member.properties,DEFAULT_GROUP'}, BootstrapPropertySource {name='bootstrapProperties-member,DEFAULT_GROUP'}]
2023-09-07 03:27:08.007 INFO  com.example.MemberMain                            :636  [32m                  [0;39m The following 1 profile is active: "dev"
2023-09-07 03:27:08.777 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :294  [32m                  [0;39m Multiple Spring Data modules found, entering strict repository configuration mode
2023-09-07 03:27:08.781 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :138  [32m                  [0;39m Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-09-07 03:27:08.806 INFO  o.s.d.r.config.RepositoryConfigurationDelegate    :208  [32m                  [0;39m Finished Spring Data repository scanning in 13 ms. Found 0 Redis repository interfaces.
2023-09-07 03:27:08.975 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'memberMapper' and 'com.example.mapper.MemberMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.976 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'passengerMapper' and 'com.example.mapper.PassengerMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.976 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'ticketMapper' and 'com.example.mapper.TicketMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.976 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'confirmOrderMapper' and 'com.example.mapper.ConfirmOrderMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.976 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'dailyTrainCarriageMapper' and 'com.example.mapper.DailyTrainCarriageMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.976 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'dailyTrainMapper' and 'com.example.mapper.DailyTrainMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.976 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'dailyTrainSeatMapper' and 'com.example.mapper.DailyTrainSeatMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.977 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'dailyTrainStationMapper' and 'com.example.mapper.DailyTrainStationMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.977 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'dailyTrainTicketMapper' and 'com.example.mapper.DailyTrainTicketMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.977 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'dailyTrainTicketMapperCust' and 'com.example.mapper.DailyTrainTicketMapperCust' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.977 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'stationMapper' and 'com.example.mapper.StationMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.977 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'trainCarriageMapper' and 'com.example.mapper.TrainCarriageMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.977 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'trainMapper' and 'com.example.mapper.TrainMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.977 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'trainSeatMapper' and 'com.example.mapper.TrainSeatMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.977 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m Skipping MapperFactoryBean with name 'trainstationMapper' and 'com.example.mapper.TrainstationMapper' mapperInterface. Bean already defined with the same name!
2023-09-07 03:27:08.978 WARN  org.mybatis.spring.mapper.ClassPathMapperScanner  :44   [32m                  [0;39m No MyBatis mapper was found in '[com.example.mapper]' package. Please check your configuration.
2023-09-07 03:27:09.055 INFO  o.springframework.cloud.context.scope.GenericScope:282  [32m                  [0;39m BeanFactory id=33670692-dc8d-3aca-a157-59fe7699bd18
2023-09-07 03:27:09.108 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'com.example.feign.MemberFeign' of type [org.springframework.cloud.openfeign.FeignClientFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.118 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'io.seata.spring.boot.autoconfigure.SeataCoreAutoConfiguration' of type [io.seata.spring.boot.autoconfigure.SeataCoreAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.119 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'springApplicationContextProvider' of type [io.seata.spring.boot.autoconfigure.provider.SpringApplicationContextProvider] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.119 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'io.seata.spring.boot.autoconfigure.SeataAutoConfiguration' of type [io.seata.spring.boot.autoconfigure.SeataAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.152 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'failureHandler' of type [io.seata.tm.api.DefaultFailureHandlerImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.155 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration' of type [org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.157 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.158 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'loadBalancerClientsDefaultsMappingsProvider' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration$$Lambda$743/0x00000008012110f8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.158 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'defaultsBindHandlerAdvisor' of type [org.springframework.cloud.commons.config.DefaultsBindHandlerAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.161 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'springCloudAlibabaConfiguration' of type [io.seata.spring.boot.autoconfigure.properties.SpringCloudAlibabaConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.164 INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:409  [32m                  [0;39m Bean 'seataProperties' of type [io.seata.spring.boot.autoconfigure.properties.SeataProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-09-07 03:27:09.166 INFO  i.s.s.boot.autoconfigure.SeataAutoConfiguration   :63   [32m                  [0;39m Automatically configure Seata
2023-09-07 03:27:09.224 INFO  io.seata.config.ConfigurationFactory              :69   [32m                  [0;39m load Configuration from :Spring Configuration
2023-09-07 03:27:09.234 INFO  com.alibaba.nacos.client.env.SearchableProperties :197  [32m                  [0;39m properties search order:PROPERTIES->JVM->ENV->DEFAULT_SETTING
2023-09-07 03:27:09.235 INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager   :56   [32m                  [0;39m [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
2023-09-07 03:27:09.235 INFO  c.a.n.p.auth.spi.client.ClientAuthPluginManager   :56   [32m                  [0;39m [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
2023-09-07 03:27:09.236 INFO  com.alibaba.nacos.common.remote.client            :94   [32m                  [0;39m [RpcClientFactory] create a new rpc client of 5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0
2023-09-07 03:27:09.236 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$598/0x0000000800f97b78
2023-09-07 03:27:09.236 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$599/0x0000000800f98000
2023-09-07 03:27:09.236 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
2023-09-07 03:27:09.236 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
2023-09-07 03:27:09.236 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0] Try to connect to server on start up, server: {serverIp = '140.210.221.183', server main port = 8848}
2023-09-07 03:27:09.515 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0] Success to connect to server [140.210.221.183:8848] on start up, connectionId = 1694028438547_119.143.131.22_35612
2023-09-07 03:27:09.515 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2023-09-07 03:27:09.515 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0] Notify connected event to listeners.
2023-09-07 03:27:09.515 INFO  com.alibaba.nacos.common.remote.client            :60   [32m                  [0;39m [5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$614/0x00000008010c7980
2023-09-07 03:27:09.515 INFO  com.alibaba.nacos.client.config.impl.ClientWorker :638  [32m                  [0;39m [5097d0c6-7aec-4e73-8ecc-5d6dfe725b64_config-0] Connected,notify listen context...
2023-09-07 03:27:09.581 INFO  com.alibaba.nacos.client.config.impl.CacheData    :67   [32m                  [0;39m nacos.cache.data.init.snapshot = true 
